,index,"Population, total",Population growth (annual %),Urban population (% of total),Urban population,Urban population growth (annual %),Rural population (% of total population),Rural population,Rural population growth (annual %),GDP (current US$),GDP growth (annual %),Nitrous oxide emissions (thousand metric tons of CO2 equivalent),Methane emissions (kt of CO2 equivalent),Total greenhouse gas emissions (kt of CO2 equivalent),Other greenhouse gas emissions,CO2 emissions from solid fuel consumption (kt),CO2 emissions from liquid fuel consumption (kt),CO2 emissions from gaseous fuel consumption (kt),CO2 emissions (kt),CO2 emissions (metric tons per capita),CO2 emissions (kg per 2010 US$ of GDP),CO2 intensity (kg per kg of oil equivalent energy use),Energy use (kg of oil equivalent per capita),Electric power consumption (kWh per capita),Agricultural land (sq. km)
309,1986-09-01,4904218315.9117565,1.76949215525646,41.5812991951644,2039237691.1233203,2.669930834441,58.41870080483561,2864980624.788437,2876577589.0,14500537334081.305,1.59611742264198,228949.725,516573.3333333333,2837449.3707322082,400759.64573220914,683976.4795833334,699745.8019166667,253634.16666666666,1692946.3346666666,0.34368952782996415,0.05163522247778,0.20745551914764168,118.10771446087334,145.27744245247249,39982147.98842504
310,1986-10-01,4911316984.22777,1.76949215525646,41.5812991951644,2042189409.634674,2.669930834441,58.41870080483561,2869127574.5930963,2876577589.0,14711389192472.4,1.59611742264198,228949.725,516573.3333333333,2837449.3707322082,400759.64573220914,683976.4795833334,699745.8019166667,253634.16666666666,1692946.3346666666,0.34368952782996415,0.05163522247778,0.20745551914764168,118.10771446087334,145.27744245247249,39998974.58949153
311,1986-11-01,4918669469.323115,1.76949215525646,41.5812991951644,2045246668.4604495,2.669930834441,58.41870080483561,2873422800.862666,2876577589.0,14924610925954.926,1.59611742264198,228949.725,516573.3333333333,2837449.3707322082,400759.64573220914,683976.4795833334,699745.8019166667,253634.16666666666,1692946.3346666666,0.34368952782996415,0.05163522247778,0.20745551914764168,118.10771446087334,145.27744245247249,40015725.34621629
312,1986-12-01,4925801334.0,1.76949215525646,41.5812991951644,2048212190.4499393,2.669930834441,58.41870080483561,2877589143.550061,2876577589.0,15123897556213.6,1.59611742264198,228949.725,516573.3333333333,2837449.3707322082,400759.64573220914,683976.4795833334,699745.8019166667,253634.16666666666,1692946.3346666666,0.34368952782996415,0.05163522247778,0.20745551914764168,118.10771446087334,145.27744245247249,40031279.9995849
313,1987-01-01,4933187783.673538,1.7819446430804802,41.9465841132583,2069303763.1436036,2.67588019991594,58.0534158867417,2863884020.529935,2909523488.0,15320578296487.406,1.88819292389756,244068.94166666665,538622.5,2996925.1680175415,516017.05968420417,701686.86725,703418.9135833333,272580.3333333333,1734762.6635833334,0.34601301140668833,0.05102092448506642,0.20693494635883333,120.30491985531415,150.3137627938475,40046663.29385843
314,1987-02-01,4940590454.159515,1.7819446430804802,41.9465841132583,2072408930.5456312,2.67588019991594,58.0534158867417,2868181523.6138844,2909523488.0,15508671152720.12,1.88819292389756,244068.94166666665,538622.5,2996925.1680175415,516017.05968420417,701686.86725,703418.9135833333,272580.3333333333,1734762.6635833334,0.34601301140668833,0.05102092448506642,0.20693494635883333,120.30491985531415,150.3137627938475,40061448.446373634
315,1987-03-01,4947289780.519309,1.7819446430804802,41.9465841132583,2075219069.1121638,2.67588019991594,58.0534158867417,2872070711.4071455,2909523488.0,15672428318321.912,1.88819292389756,244068.94166666665,538622.5,2996925.1680175415,516017.05968420417,701686.86725,703418.9135833333,272580.3333333333,1734762.6635833334,0.34601301140668833,0.05102092448506642,0.20693494635883333,120.30491985531415,150.3137627938475,40074398.57185929
316,1987-04-01,4954720337.593689,1.7819446430804802,41.9465841132583,2078335933.9854524,2.67588019991594,58.0534158867417,2876384403.608237,2909523488.0,15848322675727.379,1.88819292389756,244068.94166666665,538622.5,2996925.1680175415,516017.05968420417,701686.86725,703418.9135833333,272580.3333333333,1734762.6635833334,0.34601301140668833,0.05102092448506642,0.20693494635883333,120.30491985531415,150.3137627938475,40088410.38303579
317,1987-05-01,4961923667.80255,1.7819446430804802,41.9465841132583,2081357484.9504678,2.67588019991594,58.0534158867417,2880566182.8520827,2909523488.0,16014499298120.396,1.88819292389756,244068.94166666665,538622.5,2996925.1680175415,516017.05968420417,701686.86725,703418.9135833333,272580.3333333333,1734762.6635833334,0.34601301140668833,0.05102092448506642,0.20693494635883333,120.30491985531415,150.3137627938475,40101764.593961865
318,1987-06-01,4969378941.471575,1.7819446430804802,41.9465841132583,2084484717.590919,2.67588019991594,58.0534158867417,2884894223.8806562,2909523488.0,16183497291334.023,1.88819292389756,244068.94166666665,538622.5,2996925.1680175415,516017.05968420417,701686.86725,703418.9135833333,272580.3333333333,1734762.6635833334,0.34601301140668833,0.05102092448506642,0.20693494635883333,120.30491985531415,150.3137627938475,40115480.0919349
319,1987-07-01,4976604166.502582,1.7819446430804802,41.9465841132583,2087515452.6859224,2.67588019991594,58.0534158867417,2889088713.816659,2909523488.0,16345811740535.627,1.88819292389756,244068.94166666665,538622.5,2996925.1680175415,516017.05968420417,701686.86725,703418.9135833333,272580.3333333333,1734762.6635833334,0.34601301140668833,0.05102092448506642,0.20693494635883333,120.30491985531415,150.3137627938475,40128795.11128386
320,1987-08-01,4984079972.876057,1.7819446430804802,41.9465841132583,2090651298.0945163,2.67588019991594,58.0534158867417,2893428674.7815404,2909523488.0,16513724273345.494,1.88819292389756,244068.94166666665,538622.5,2996925.1680175415,516017.05968420417,701686.86725,703418.9135833333,272580.3333333333,1734762.6635833334,0.34601301140668833,0.05102092448506642,0.20693494635883333,120.30491985531415,150.3137627938475,40142725.9265343
321,1987-09-01,4991564610.509053,1.7819446430804802,41.9465841132583,2093790847.914814,2.67588019991594,58.0534158867417,2897773762.5942397,2909523488.0,16683312093222.887,1.88819292389756,244068.94166666665,538622.5,2996925.1680175415,516017.05968420417,701686.86725,703418.9135833333,272580.3333333333,1734762.6635833334,0.34601301140668833,0.05102092448506642,0.20693494635883333,120.30491985531415,150.3137627938475,40156962.23762918
322,1987-10-01,4998815198.99093,1.7819446430804802,41.9465841132583,2096832222.1110704,2.67588019991594,58.0534158867417,2901982976.879859,2909523488.0,16850437980828.633,1.88819292389756,244068.94166666665,538622.5,2996925.1680175415,516017.05968420417,701686.86725,703418.9135833333,272580.3333333333,1734762.6635833334,0.34601301140668833,0.05102092448506642,0.20693494635883333,120.30491985531415,150.3137627938475,40171154.64358655
323,1987-11-01,5006314059.198895,1.7819446430804802,41.9465841132583,2099977737.8157403,2.67588019991594,58.0534158867417,2906336321.383155,2909523488.0,17027704326343.29,1.88819292389756,244068.94166666665,538622.5,2996925.1680175415,516017.05968420417,701686.86725,703418.9135833333,272580.3333333333,1734762.6635833334,0.34601301140668833,0.05102092448506642,0.20693494635883333,120.30491985531415,150.3137627938475,40186377.91137254
324,1987-12-01,5013576387.0,1.7819446430804802,41.9465841132583,2103024036.2554114,2.67588019991594,58.0534158867417,2910552350.744589,2909523488.0,17205072772850.3,1.88819292389756,244068.94166666665,538622.5,2996925.1680175415,516017.05968420417,701686.86725,703418.9135833333,272580.3333333333,1734762.6635833334,0.34601301140668833,0.05102092448506642,0.20693494635883333,120.30491985531415,150.3137627938475,40201772.9998443
325,1988-01-01,5021085325.79657,1.7695344431180802,42.3112642770828,2124484681.7756107,2.65407435919936,57.6887357229172,2896600644.0209594,2942401255.0,17395160362654.13,2.79798521626287,232601.78333333333,524174.1666666667,2956527.1328319334,394434.5161652709,714272.6224166667,735886.2260000001,285720.4166666667,1797116.9427500002,0.35221748734898495,0.05052219435136158,0.2080550215532875,122.4126641153075,154.99512712085502,40218425.41081845
326,1988-02-01,5028598002.249272,1.7695344431180802,42.3112642770828,2127663390.1637957,2.65407435919936,57.6887357229172,2900934612.085477,2942401255.0,17590321039933.113,2.79798521626287,232601.78333333333,524174.1666666667,2956527.1328319334,394434.5161652709,714272.6224166667,735886.2260000001,285720.4166666667,1797116.9427500002,0.35221748734898495,0.05052219435136158,0.2080550215532875,122.4126641153075,154.99512712085502,40235618.807287395
327,1988-03-01,5035628628.52439,1.7695344431180802,42.3112642770828,2130638137.0273948,2.65407435919936,57.6887357229172,2904990491.4969954,2942401255.0,17775261402987.02,2.79798521626287,232601.78333333333,524174.1666666667,2956527.1328319334,394434.5161652709,714272.6224166667,735886.2260000001,285720.4166666667,1797116.9427500002,0.35221748734898495,0.05052219435136158,0.2080550215532875,122.4126641153075,154.99512712085502,40251940.66440476
328,1988-04-01,5043146149.690548,1.7695344431180802,42.3112642770828,2133818895.2750933,2.65407435919936,57.6887357229172,2909327254.415455,2942401255.0,17973115221489.168,2.79798521626287,232601.78333333333,524174.1666666667,2956527.1328319334,394434.5161652709,714272.6224166667,735886.2260000001,285720.4166666667,1797116.9427500002,0.35221748734898495,0.05052219435136158,0.2080550215532875,122.4126641153075,154.99512712085502,40269372.844424434
329,1988-05-01,5050422386.6117935,1.7695344431180802,42.3112642770828,2136897563.1082685,2.65407435919936,57.6887357229172,2913524823.5035253,2942401255.0,18162431787836.58,2.79798521626287,232601.78333333333,524174.1666666667,2956527.1328319334,394434.5161652709,714272.6224166667,735886.2260000001,285720.4166666667,1797116.9427500002,0.35221748734898495,0.05052219435136158,0.2080550215532875,122.4126641153075,154.99512712085502,40285965.45100953
330,1988-06-01,5057941603.089723,1.7695344431180802,42.3112642770828,2140079038.6638107,2.65407435919936,57.6887357229172,2917862564.425912,2942401255.0,18353390836469.824,2.79798521626287,232601.78333333333,524174.1666666667,2956527.1328319334,394434.5161652709,714272.6224166667,735886.2260000001,285720.4166666667,1797116.9427500002,0.35221748734898495,0.05052219435136158,0.2080550215532875,122.4126641153075,154.99512712085502,40302547.72897903
331,1988-07-01,5065217904.7438135,1.7695344431180802,42.3112642770828,2143157733.886271,2.65407435919936,57.6887357229172,2922060170.857543,2942401255.0,18531335493265.152,2.79798521626287,232601.78333333333,524174.1666666667,2956527.1328319334,394434.5161652709,714272.6224166667,735886.2260000001,285720.4166666667,1797116.9427500002,0.35221748734898495,0.05052219435136158,0.2080550215532875,122.4126641153075,154.99512712085502,40317784.77118395
